   0.0000000000000000        0.0000000000000000        1.0000000000000000     
   4.0000000000000000        4.6903409156666864E-004  0.99953096590843549     
   8.0000000000000000        1.8823401628592176E-003  0.99811765983714273     
   12.000000000000000        4.2588981378316572E-003  0.99574110186217080     
   16.000000000000000        7.6316194002557704E-003  0.99236838059974830     
   20.000000000000000        1.2049450246487573E-002  0.98795054975351637     
   24.000000000000000        1.7580737527587053E-002  0.98241926247242028     
   28.000000000000000        2.4318410546337706E-002  0.97568158945367101     
   32.000000000000000        3.2387946752385273E-002  0.96761205324762167     
   36.000000000000000        4.1959853730744616E-002  0.95804014626926137     
   40.000000000000000        5.3269914316473266E-002  0.94673008568353278     
   44.000000000000000        6.6653672592377450E-002  0.93334632740762935     
   48.000000000000000        8.2609182775989776E-002  0.91739081722401705     
   52.000000000000000       0.10192180616372852       0.89807819383628007     
   56.000000000000000       0.12594528445554345       0.87405471554446357     
   60.000000000000000       0.15736477329419696       0.84263522670580526     
   64.000000000000000       0.20305535483397114       0.79694464516603014     
   68.000000000000000       0.29857171353291728       0.70142828646708544     
   72.000000000000000       0.24252078535167601       0.75747921464832635     
   76.000000000000000       0.17996063808141133       0.82003936191859228     
   80.000000000000000       0.14208965432790591       0.85791034567209490     
   84.000000000000000       0.11446754487581491       0.88553245512418477     
   88.000000000000000        9.2780475497275819E-002  0.90721952450272159     
   92.000000000000000        7.5096770674250607E-002  0.92490322932574698     
   96.000000000000000        6.0370137526144618E-002  0.93962986247385294     
   100.00000000000000        4.7965978495344397E-002  0.95203402150465311     
   104.00000000000000        3.7469648336417631E-002  0.96253035166357781     
   108.00000000000000        2.8595932844610577E-002  0.97140406715538430     
   112.00000000000000        2.1141519033821360E-002  0.97885848096617711     
   116.00000000000000        1.4958025407640184E-002  0.98504197459235676     
   120.00000000000000        9.9357871171672895E-003  0.99006421288283253     
   124.00000000000000        5.9936851260429030E-003  0.99400631487395275     
   128.00000000000000        3.0725858046434843E-003  0.99692741419535302     
   132.00000000000000        1.1310627529458111E-003  0.99886893724705217     
   136.00000000000000        1.4264843332779809E-004  0.99985735156667011     
   140.00000000000000        9.4184111264905226E-005  0.99990581588873362     
   144.00000000000000        9.8502996144212373E-004  0.99901497003855488     
   148.00000000000000        2.8270271736726849E-003  0.99717297282632533     
   152.00000000000000        5.6452069669482279E-003  0.99435479303304930     
   156.00000000000000        9.4793432586790290E-003  0.99052065674131573     
   160.00000000000000        1.4386571526485460E-002  0.98561342847351252     
   164.00000000000000        2.0445480898379276E-002  0.97955451910161806     
